year,score,votes,budget,gross,runtime,PG,PG-13,R,Action,Adventure,Comedy,Crime,Drama,Horror
1983,7.8,57000.0,27000000.0,21192315.0,193.0,1,0,0,0,1,0,0,0,0
1983,6.1,31000.0,47000000.0,16916617.0,121.0,1,0,0,1,0,0,0,0,0
1983,4.9,2800.0,20000000.0,24071666.0,102.0,0,0,1,0,0,1,0,0,0
1983,7.2,65000.0,10000000.0,20766616.0,103.0,0,0,1,0,0,0,0,1,0
1983,6.5,98000.0,27500000.0,67893619.0,131.0,1,0,0,1,0,0,0,0,0
1983,5.3,6100.0,3500000.0,14049540.0,89.0,0,0,1,0,0,1,0,0,0
1983,6.4,14000.0,350000.0,17343596.0,99.0,0,0,1,0,0,1,0,0,0
1983,7.2,32000.0,10000000.0,2494480.0,94.0,0,0,1,0,0,0,1,0,0
1983,7.2,86000.0,5952000.0,2120439.0,87.0,0,0,1,0,0,0,0,0,1
1983,7.4,57000.0,8000000.0,108423749.0,132.0,1,0,0,0,0,1,0,0,0
1983,6.5,34000.0,10000000.0,29450919.0,101.0,1,0,0,0,0,0,0,0,1
1983,6.2,63000.0,36000000.0,55432841.0,134.0,1,0,0,1,0,0,0,0,0
1983,7.9,134000.0,3300000.0,20653717.0,93.0,1,0,0,0,0,1,0,0,0
1983,6.1,41000.0,5000000.0,21156152.0,93.0,0,0,1,0,0,0,0,0,1
1983,6.6,42000.0,22000000.0,67642693.0,117.0,0,0,1,1,0,0,0,0,0
1983,6.7,24000.0,20000000.0,5988322.0,97.0,0,0,1,0,0,0,0,1,0
1983,6.6,22000.0,20000000.0,64783827.0,91.0,1,0,0,0,0,1,0,0,0
1983,6.4,18000.0,22000000.0,42313354.0,109.0,0,0,1,1,0,0,0,0,0
1983,5.9,8700.0,7500000.0,19910002.0,100.0,0,0,1,1,0,0,0,0,0
1983,6.5,25000.0,5000000.0,34725000.0,113.0,0,0,1,0,0,0,1,0,0
1983,7.4,22000.0,20000000.0,5899678.0,111.0,1,0,0,0,0,1,0,0,0
1983,7.2,14000.0,20000000.0,9190819.0,123.0,0,0,1,0,0,0,1,0,0
1983,5.9,16000.0,5600000.0,17233166.0,91.0,0,0,1,0,0,0,0,1,0
1983,5.7,11000.0,11000000.0,4218594.0,96.0,0,0,1,0,0,0,0,1,0
1983,5.2,3300.0,20000000.0,22587834.0,97.0,0,0,1,0,0,1,0,0,0
1983,6.6,13000.0,12000000.0,40218899.0,133.0,1,0,0,0,0,0,0,1,0
1983,6.9,6900.0,20000000.0,4786789.0,95.0,1,0,0,0,0,0,0,1,0
1983,6.0,7500.0,6500000.0,4300000.0,96.0,1,0,0,1,0,0,0,0,0
1983,7.5,115000.0,9000000.0,14949697.0,107.0,0,0,1,0,0,1,0,0,0
1983,5.0,3200.0,20000000.0,20307325.0,96.0,0,0,1,0,0,1,0,0,0
1983,3.5,8200.0,20000000.0,5678950.0,85.0,1,0,0,1,0,0,0,0,0
1983,4.6,4600.0,457000.0,11919250.0,80.0,0,0,1,1,0,0,0,0,0
1983,5.0,11000.0,6500000.0,33759266.0,98.0,0,0,1,0,0,1,0,0,0
1983,7.4,9700.0,20000000.0,8443124.0,92.0,1,0,0,0,0,0,0,1,0
1983,6.7,13000.0,15000000.0,15856028.0,128.0,0,0,1,0,0,0,1,0,0
1983,6.3,11000.0,5000000.0,12232628.0,107.0,1,0,0,1,0,0,0,0,0
1983,6.3,8200.0,20000000.0,29309766.0,95.0,0,0,1,0,0,1,0,0,0
1983,7.3,16000.0,20000000.0,2306560.0,123.0,0,0,1,0,0,0,0,1,0
1983,4.9,4200.0,7000000.0,1246141.0,100.0,0,0,1,0,0,1,0,0,0
1983,4.7,3000.0,800000.0,2082215.0,80.0,0,0,1,0,0,1,0,0,0
1983,6.4,25000.0,20000000.0,10353438.0,93.0,0,0,1,0,0,1,0,0,0
1983,5.7,2900.0,3000000.0,17488564.0,94.0,0,0,1,1,0,0,0,0,0
1983,6.3,7200.0,4520000.0,7175592.0,101.0,0,0,1,0,0,0,1,0,0
1983,6.4,9300.0,14500000.0,30503151.0,105.0,0,0,1,1,0,0,0,0,0
1983,5.2,5400.0,20000000.0,10375893.0,89.0,0,0,1,0,0,1,0,0,0
1983,5.2,1900.0,250000.0,4319001.0,93.0,0,0,1,0,0,0,0,0,1
1983,4.9,3700.0,20000000.0,13000000.0,96.0,1,0,0,1,0,0,0,0,0
1983,5.0,1500.0,25000000.0,1402962.0,111.0,1,0,0,0,1,0,0,0,0
1983,4.7,3900.0,14000000.0,23646952.0,88.0,1,0,0,0,0,1,0,0,0
1983,5.0,2100.0,1250000.0,6149983.0,95.0,0,0,1,1,0,0,0,0,0
1983,5.5,5500.0,14400000.0,16478265.0,90.0,1,0,0,1,0,0,0,0,0
1983,6.1,5100.0,19000000.0,28445927.0,105.0,1,0,0,0,1,0,0,0,0
1983,7.5,7800.0,20000000.0,29600000.0,105.0,1,0,0,0,1,0,0,0,0
1983,4.0,3600.0,2500000.0,10676194.0,98.0,1,0,0,0,1,0,0,0,0
1983,7.2,13000.0,20000000.0,14648076.0,110.0,1,0,0,0,0,1,0,0,0
1983,4.3,1200.0,20000000.0,5563663.0,83.0,0,0,1,0,0,0,0,1,0
1983,7.0,7200.0,9500000.0,5696391.0,128.0,0,0,1,0,0,0,0,1,0
1983,4.1,6000.0,6000000.0,6333135.0,105.0,1,0,0,0,0,0,0,0,1
1983,7.0,5800.0,20000000.0,2044892.0,90.0,1,0,0,0,0,0,0,1,0
1983,5.9,8200.0,6500000.0,6486797.0,103.0,0,0,1,1,0,0,0,0,0
1983,6.1,4700.0,700000.0,13168027.0,90.0,0,0,1,1,0,0,0,0,0
1983,7.7,41000.0,20000000.0,11798616.0,79.0,1,0,0,0,0,1,0,0,0
1983,6.5,458.0,20000000.0,19739822.5,110.0,0,0,1,0,0,0,0,1,0
1983,4.6,2300.0,20000000.0,19739822.5,89.0,0,0,1,1,0,0,0,0,0
1983,6.8,10000.0,9000000.0,13030214.0,107.0,1,0,0,0,0,1,0,0,0
1983,6.0,3100.0,20000000.0,123572.0,130.0,0,0,1,0,0,0,0,1,0
1983,4.7,1100.0,8000000.0,724912.0,98.0,0,0,1,0,1,0,0,0,0
1983,5.6,7400.0,20000000.0,15543710.0,91.0,0,0,1,0,0,1,0,0,0
1983,4.4,2900.0,20000000.0,2810199.0,88.0,1,0,0,1,0,0,0,0,0
1983,6.1,2900.0,4000000.0,1080470.0,88.0,0,0,1,0,0,0,0,0,1
1983,4.3,5700.0,11000000.0,4491986.0,109.0,1,0,0,0,0,1,0,0,0
1983,5.5,4400.0,8000000.0,16134627.0,100.0,0,0,1,1,0,0,0,0,0
1983,5.7,1200.0,11800000.0,5997566.0,104.0,0,0,1,0,0,0,0,1,0
1983,5.8,4700.0,12000000.0,14000000.0,103.0,0,0,1,0,0,1,0,0,0
1983,3.0,938.0,5000000.0,1223200.0,92.0,0,0,1,0,0,0,0,1,0
1983,6.3,6500.0,20000000.0,5555305.0,109.0,0,0,1,0,0,0,1,0,0
1983,7.6,4900.0,20000000.0,5310748.0,118.0,1,0,0,0,0,0,0,1,0
1983,5.3,2200.0,19000000.0,10964740.0,110.0,0,0,1,0,0,1,0,0,0
1983,5.8,3000.0,6000000.0,6670680.0,99.0,0,0,1,0,0,0,0,0,1
1983,4.6,3600.0,10000000.0,10369581.0,99.0,1,0,0,0,0,1,0,0,0
1983,5.7,1100.0,5000000.0,1262691.0,95.0,1,0,0,1,0,0,0,0,0
1983,6.6,3300.0,20000000.0,17613720.0,98.0,1,0,0,0,0,1,0,0,0
1983,4.9,2100.0,20000000.0,6347072.0,101.0,1,0,0,0,0,1,0,0,0
1983,6.3,1700.0,3000000.0,1867792.0,105.0,0,0,1,0,0,1,0,0,0
1983,6.6,1600.0,20000000.0,1772889.0,130.0,0,0,1,0,0,0,0,1,0
1983,5.2,1700.0,20000000.0,19739822.5,85.0,0,0,1,0,0,1,0,0,0
1983,6.6,1200.0,20000000.0,687475.0,130.0,0,0,1,0,0,0,0,1,0
1983,5.9,701.0,550000.0,5269990.0,88.0,0,0,1,0,0,0,0,1,0
1983,6.7,1100.0,5500000.0,1645711.0,92.0,0,0,1,0,0,1,0,0,0
1983,6.2,2100.0,12000000.0,1963756.0,99.0,1,0,0,1,0,0,0,0,0
1983,5.5,2700.0,20000000.0,1362303.0,94.0,1,0,0,0,0,0,0,0,1
1983,6.0,2100.0,20000000.0,12049514.0,103.0,1,0,0,0,1,0,0,0,0
1983,3.8,1600.0,20000000.0,5301085.0,84.0,1,0,0,1,0,0,0,0,0
1983,3.7,208.0,220000.0,975414.0,96.0,0,0,1,0,0,1,0,0,0
1983,6.8,1600.0,300000.0,1530839.0,110.0,0,0,1,0,0,0,0,1,0
1983,5.8,115.0,20000000.0,19739822.5,89.0,1,0,0,0,0,1,0,0,0
1983,5.2,747.0,10100000.0,10171304.0,95.0,1,0,0,0,0,1,0,0,0
1983,5.1,786.0,20000000.0,1818910.0,100.0,0,0,1,0,0,0,0,1,0
1983,5.3,456.0,5000000.0,4304286.0,91.0,1,0,0,0,0,1,0,0,0
1983,4.3,617.0,20000000.0,1723487.0,86.0,0,0,1,1,0,0,0,0,0
1983,3.8,513.0,20000000.0,2443487.0,111.0,0,0,1,1,0,0,0,0,0
1983,6.1,681.0,20000000.0,2439705.0,122.0,1,0,0,0,0,0,0,1,0
1983,5.2,786.0,20000000.0,6857733.0,103.0,1,0,0,0,0,1,0,0,0
1983,4.7,460.0,20000000.0,19739822.5,105.0,0,0,1,1,0,0,0,0,0
1983,6.1,368.0,20000000.0,2314561.0,99.0,1,0,0,0,0,0,0,1,0
1983,6.3,661.0,20000000.0,19739822.5,111.0,0,0,1,0,0,0,0,1,0
1983,4.9,360.0,20000000.0,108128.0,89.0,0,0,1,0,0,0,1,0,0
1983,6.0,235.0,100000.0,19739822.5,92.0,0,0,0,0,0,0,0,1,0
1983,7.3,2200.0,20000000.0,16156776.0,83.0,0,0,1,0,0,1,0,0,0
1983,4.9,300.0,3000000.0,19739822.5,95.0,0,0,1,1,0,0,0,0,0
1983,5.4,169.0,20000000.0,19739822.5,96.0,1,0,0,0,0,1,0,0,0
1983,4.5,131.0,20000000.0,19739822.5,92.0,1,0,0,1,0,0,0,0,0
1983,5.3,313.0,20000000.0,6666725.0,94.0,1,0,0,0,0,0,0,1,0
1984,8.0,812000.0,6400000.0,78371200.0,107.0,0,0,1,1,0,0,0,0,0
1984,6.5,132000.0,40000000.0,30925690.0,137.0,0,1,0,1,0,0,0,0,0
1984,7.8,365000.0,30000000.0,296187079.0,105.0,1,0,0,1,0,0,0,0,0
1984,7.3,205000.0,8000000.0,91119319.0,126.0,1,0,0,1,0,0,0,0,0
1984,8.4,321000.0,30000000.0,5473212.0,229.0,0,0,1,0,0,0,1,0,0
1984,6.7,118000.0,4500000.0,81198894.0,96.0,0,0,1,0,0,1,0,0,0
1984,7.5,459000.0,28000000.0,333107271.0,118.0,1,0,0,1,0,0,0,0,0
1984,6.8,30000.0,10000000.0,8801940.0,114.0,0,0,1,0,0,0,1,0,0
1984,7.5,212000.0,1800000.0,25507137.0,91.0,0,0,1,0,0,0,0,0,1
1984,7.3,171000.0,14000000.0,316360478.0,105.0,0,0,1,1,0,0,0,0,0
1984,6.4,53000.0,17000000.0,38376497.0,114.0,0,1,0,1,0,0,0,0,0
1984,7.4,135000.0,27000000.0,20251411.0,102.0,1,0,0,0,1,0,0,0,0
1984,6.6,73000.0,8200000.0,80039064.0,107.0,1,0,0,0,0,0,0,1,0
1984,6.6,50000.0,8000000.0,40874452.0,90.0,0,0,1,0,0,1,0,0,0
1984,7.3,204000.0,11000000.0,153633143.0,106.0,1,0,0,0,0,1,0,0,0
1984,6.9,86000.0,10000000.0,86572238.0,106.0,1,0,0,1,0,0,0,0,0
1984,6.7,19000.0,14500000.0,8089290.0,93.0,1,0,0,1,0,0,0,0,0
1984,7.0,108000.0,6500000.0,23686027.0,93.0,1,0,0,0,0,1,0,0,0
1984,8.1,96000.0,20000000.0,2207548.0,145.0,0,0,1,0,0,0,0,1,0
1984,7.9,132000.0,2500000.0,4736202.0,82.0,0,0,1,0,0,1,0,0,0
1984,7.1,68000.0,20000000.0,8430492.0,113.0,0,0,1,0,0,0,0,1,0
1984,7.2,62000.0,9000000.0,20458340.0,90.0,1,0,0,0,0,1,0,0,0
1984,5.9,77000.0,18000000.0,31042035.0,103.0,1,0,0,1,0,0,0,0,0
1984,5.6,49000.0,800000.0,14568989.0,92.0,0,0,1,0,0,0,0,0,1
1984,6.8,39000.0,15000000.0,28733290.0,101.0,1,0,0,1,0,0,0,0,0
1984,6.3,71000.0,8000000.0,69821334.0,111.0,1,0,0,0,0,1,0,0,0
1984,7.6,91000.0,1500000.0,4228292.0,99.0,0,0,1,0,0,0,1,0,0
1984,7.5,46000.0,28000000.0,47951979.0,138.0,1,0,0,0,0,0,0,1,0
1984,6.3,36000.0,5000000.0,38435947.0,105.0,0,0,1,0,0,1,0,0,0
1984,6.0,47000.0,2600000.0,32980880.0,91.0,0,0,1,0,0,0,0,0,1
1984,4.9,3200.0,20000000.0,7121719.0,88.0,0,0,1,0,0,1,0,0,0
1984,5.9,11000.0,13000000.0,21689062.0,128.0,0,0,1,1,0,0,0,0,0
1984,4.4,19000.0,35000000.0,14296438.0,124.0,1,0,0,1,0,0,0,0,0
1984,7.0,25000.0,25000000.0,8613462.0,132.0,1,0,0,0,1,0,0,0,0
1984,6.1,30000.0,15000000.0,17080167.0,114.0,0,0,1,1,0,0,0,0,0
1984,5.6,11000.0,1250000.0,4654423.0,88.0,0,0,1,0,0,0,0,0,1
1984,6.0,15000.0,9000000.0,25348610.0,87.0,0,1,0,0,0,1,0,0,0
1984,5.9,12000.0,20000000.0,6770587.0,99.0,0,1,0,1,0,0,0,0,0
1984,6.4,25000.0,20000000.0,6254148.0,103.0,1,0,0,0,1,0,0,0,0
1984,6.7,76000.0,17000000.0,76471046.0,105.0,1,0,0,1,0,0,0,0,0
1984,6.9,35000.0,1500000.0,129000.0,92.0,0,0,1,1,0,0,0,0,0
1984,6.8,50000.0,28000000.0,40400657.0,116.0,1,0,0,0,1,0,0,0,0
1984,6.5,17000.0,58000000.0,25928721.0,127.0,0,0,1,0,0,0,1,0,0
1984,6.4,19000.0,700000.0,14418922.0,95.0,0,1,0,0,0,1,0,0,0
1984,5.8,10000.0,20000000.0,18644570.0,100.0,0,0,1,0,0,1,0,0,0
1984,6.3,14000.0,20000000.0,12145169.0,99.0,0,1,0,1,0,0,0,0,0
1984,6.4,6600.0,20000000.0,2912945.0,107.0,0,0,1,0,0,0,0,1,0
1984,6.1,15000.0,21000000.0,8103330.0,102.0,1,0,0,0,1,0,0,0,0
1984,7.4,11000.0,20000000.0,34901614.0,111.0,1,0,0,0,0,0,0,1,0
1984,3.0,5100.0,7000000.0,8914881.0,105.0,0,0,1,0,0,1,0,0,0
1984,5.1,15000.0,20000000.0,28078073.0,108.0,1,0,0,1,0,0,0,0,0
1984,7.5,36000.0,90000.0,2436000.0,89.0,0,0,1,0,0,1,0,0,0
1984,5.7,10000.0,9000000.0,14255801.0,91.0,1,0,0,1,0,0,0,0,0
1984,7.3,18000.0,16000000.0,27201487.0,164.0,1,0,0,0,1,0,0,0,0
1984,6.5,20000.0,7200000.0,70263155.0,111.0,0,0,1,0,0,0,0,1,0
1984,6.0,8000.0,7500000.0,5142858.0,109.0,0,0,1,0,0,1,0,0,0
1984,7.1,7700.0,20000000.0,876775.0,98.0,0,0,1,0,0,0,1,0,0
1984,4.9,4600.0,25000000.0,5778353.0,117.0,1,0,0,0,1,0,0,0,0
1984,5.5,14000.0,2550000.0,22812411.0,101.0,0,0,1,1,0,0,0,0,0
1984,6.4,18000.0,30000000.0,45858563.0,143.0,1,0,0,0,1,0,0,0,0
1984,6.1,2500.0,20000000.0,11020375.0,96.0,0,0,1,0,0,1,0,0,0
1984,6.5,13000.0,12000000.0,11129057.0,106.0,0,1,0,0,0,0,0,1,0
1984,5.3,2700.0,20000000.0,1337274.0,87.0,0,0,1,1,0,0,0,0,0
1984,5.8,6000.0,20000000.0,38682707.0,90.0,1,0,0,0,0,1,0,0,0
1984,7.3,22000.0,12000000.0,1455045.0,120.0,0,0,1,0,0,0,0,1,0
1984,6.7,15000.0,2000000.0,4389334.0,95.0,0,0,1,0,0,0,0,1,0
1984,4.2,8400.0,5500000.0,19739822.5,81.0,0,1,0,0,0,1,0,0,0
1984,6.5,7100.0,20000000.0,2193612.0,95.0,1,0,0,0,0,1,0,0,0
1984,6.6,7000.0,20000000.0,19739822.5,101.0,1,0,0,1,0,0,0,0,0
1984,6.7,4200.0,6500000.0,6045647.0,108.0,1,0,0,0,0,1,0,0,0
1984,5.9,14000.0,1065000.0,2491460.0,79.0,0,0,1,0,0,0,0,0,1
1984,6.7,8000.0,8000000.0,6836201.0,121.0,0,0,1,1,0,0,0,0,0
1984,6.7,17000.0,20000000.0,36403064.0,93.0,1,0,0,0,0,1,0,0,0
1984,5.4,1800.0,20000000.0,4743119.0,97.0,0,0,1,0,0,0,0,1,0
1984,4.1,983.0,20000000.0,10530000.0,94.0,0,0,1,0,0,1,0,0,0
1984,6.3,1900.0,20000000.0,8289916.0,90.0,0,0,1,0,0,1,0,0,0
1984,6.3,16000.0,20000000.0,48143579.0,114.0,0,0,1,0,0,0,1,0,0
1984,3.9,7000.0,28000000.0,21435321.0,111.0,1,0,0,0,0,1,0,0,0
1984,6.2,5000.0,20000000.0,23859382.0,100.0,0,1,0,0,0,1,0,0,0
1984,5.6,3300.0,20000000.0,11708269.0,96.0,0,0,1,0,0,1,0,0,0
1984,5.9,4400.0,15000000.0,6650206.0,100.0,1,0,0,0,0,0,0,1,0
1984,6.5,3600.0,9500000.0,16595791.0,105.0,1,0,0,0,0,0,0,1,0
1984,3.7,705.0,20000000.0,4463841.0,93.0,0,0,1,0,0,1,0,0,0
1984,5.1,3900.0,20000000.0,15101131.0,94.0,1,0,0,0,0,1,0,0,0
1984,6.6,5100.0,13000000.0,6551987.0,128.0,0,1,0,0,0,0,0,1,0
1984,5.8,4100.0,20000000.0,11302884.0,113.0,1,0,0,1,0,0,0,0,0
1984,6.5,11000.0,13000000.0,25068724.0,115.0,0,0,1,0,0,1,0,0,0
1984,5.4,4200.0,20000000.0,7610785.0,92.0,0,0,1,1,0,0,0,0,0
1984,4.3,1700.0,20000000.0,2886225.0,81.0,0,0,1,0,1,0,0,0,0
1984,6.0,3600.0,4600000.0,13102025.0,90.0,0,0,1,1,0,0,0,0,0
1984,6.2,2300.0,8000000.0,6250994.0,103.0,0,0,1,0,0,0,0,1,0
1984,5.7,2100.0,20000000.0,19739822.5,90.0,0,0,1,0,1,0,0,0,0
1984,6.1,4000.0,9000000.0,27774237.0,107.0,0,0,1,0,0,1,0,0,0
1984,8.3,4100.0,20000000.0,19739822.5,153.0,1,0,0,0,0,0,0,1,0
1984,6.3,6500.0,18000000.0,11489982.0,124.0,0,1,0,0,0,0,0,1,0
1984,6.0,6100.0,20000000.0,150463.0,95.0,0,0,1,0,0,0,0,0,1
1984,7.2,9300.0,6000000.0,21821347.0,101.0,1,0,0,0,0,0,1,0,0
1984,6.7,1900.0,20000000.0,1057368.0,106.0,1,0,0,0,0,1,0,0,0
1984,3.7,2300.0,20000000.0,5410972.0,87.0,1,0,0,0,0,1,0,0,0
1984,5.9,2200.0,20000000.0,17513452.0,100.0,0,0,1,1,0,0,0,0,0
1984,5.8,2900.0,6000000.0,12414210.0,113.0,1,0,0,0,0,1,0,0,0
1984,5.5,9300.0,25000000.0,38348988.0,93.0,1,0,0,1,0,0,0,0,0
1984,7.0,5100.0,20000000.0,2556800.0,112.0,0,0,1,0,0,0,0,1,0
1984,6.1,5300.0,20000000.0,7343032.0,100.0,1,0,0,0,0,0,0,1,0
1984,6.4,2300.0,10000000.0,3854833.0,93.0,0,0,1,1,0,0,0,0,0
1984,6.1,2000.0,20000000.0,7828841.0,130.0,0,0,1,0,0,0,0,1,0
1984,6.4,3000.0,3000000.0,727639.0,84.0,0,0,1,0,0,1,0,0,0
1984,4.8,619.0,20000000.0,2732684.0,85.0,0,0,1,0,0,1,0,0,0
1984,5.3,3000.0,20000000.0,8793152.0,97.0,0,1,0,0,0,1,0,0,0
1984,6.8,5700.0,350000.0,3677209.0,108.0,0,0,1,0,0,1,0,0,0
1984,5.5,2000.0,20000000.0,4994094.0,102.0,0,0,1,0,0,1,0,0,0
1984,7.4,24000.0,8000000.0,10600497.0,84.0,1,0,0,0,0,1,0,0,0
1984,3.8,5600.0,18000000.0,19265302.0,94.0,0,0,1,0,0,1,0,0,0
1984,6.0,2800.0,15100000.0,26080861.0,118.0,0,1,0,0,0,1,0,0,0
1984,5.5,4600.0,12000000.0,26186631.0,96.0,1,0,0,0,0,1,0,0,0
1984,4.5,2000.0,20000000.0,3739406.0,89.0,0,0,1,1,0,0,0,0,0
1984,6.6,1400.0,20000000.0,5021751.0,105.0,1,0,0,0,0,1,0,0,0
1984,6.3,6800.0,20000000.0,5718573.0,90.0,0,0,1,0,0,1,0,0,0
1984,6.8,2600.0,700000.0,2490233.0,106.0,0,0,1,0,0,1,0,0,0
1984,5.7,1300.0,20000000.0,4561346.0,105.0,0,0,1,0,0,1,0,0,0
1984,7.4,4200.0,20000000.0,15726.0,101.0,0,0,1,0,0,1,0,0,0
1984,6.0,2600.0,12000000.0,19928200.0,96.0,1,0,0,0,0,1,0,0,0
1984,5.9,1300.0,10000000.0,2773433.0,91.0,0,0,1,0,0,0,0,0,1
1984,6.1,3000.0,11000000.0,4385312.0,110.0,0,1,0,0,0,0,0,1,0
1984,6.4,1500.0,20000000.0,1493782.0,103.0,0,1,0,0,0,1,0,0,0
1984,6.7,1800.0,20000000.0,9640000.0,105.0,1,0,0,0,0,0,0,1,0
1984,4.7,3900.0,20000000.0,3772785.0,82.0,1,0,0,0,0,1,0,0,0
1984,5.8,816.0,20000000.0,2075282.0,116.0,0,0,1,0,0,0,0,1,0
1984,5.2,1400.0,9000000.0,1393501.0,108.0,1,0,0,0,0,0,0,1,0
1984,6.3,599.0,20000000.0,865915.0,94.0,0,0,1,0,0,0,0,1,0
1984,5.4,856.0,7000000.0,1467396.0,96.0,0,0,1,0,0,1,0,0,0
1984,3.7,446.0,20000000.0,1689501.0,93.0,0,1,0,0,0,0,0,1,0
1984,6.3,866.0,20000000.0,1142944.0,93.0,1,0,0,0,1,0,0,0,0
1984,5.9,807.0,20000000.0,7889694.0,94.0,1,0,0,0,0,1,0,0,0
1984,5.7,634.0,20000000.0,4239154.0,95.0,0,0,1,0,0,0,0,1,0
1984,5.2,1200.0,12000000.0,129268.0,91.0,1,0,0,0,1,0,0,0,0
1984,7.9,2700.0,20000000.0,19739822.5,187.0,0,0,1,0,0,1,0,0,0
1984,6.0,440.0,20000000.0,1525532.0,91.0,1,0,0,0,0,0,0,1,0
1984,5.8,822.0,6300000.0,1059966.0,109.0,0,0,1,0,0,0,0,1,0
1984,5.7,794.0,20000000.0,1820049.0,110.0,1,0,0,0,0,0,0,1,0
1984,6.5,2600.0,20000000.0,2527088.0,92.0,0,0,1,0,0,1,0,0,0
1984,4.5,212.0,20000000.0,526805.0,92.0,1,0,0,0,0,1,0,0,0
1984,5.4,2400.0,20000000.0,21538850.0,97.0,1,0,0,0,0,1,0,0,0
1984,6.3,653.0,20000000.0,162364.0,107.0,0,0,1,0,0,0,0,1,0
1984,5.2,733.0,20000000.0,1839623.0,90.0,0,0,1,0,0,0,0,1,0
1984,5.9,456.0,20000000.0,148750.0,98.0,0,0,1,0,0,0,0,1,0
1984,6.6,952.0,20000000.0,1945658.0,99.0,1,0,0,0,0,0,0,1,0
1984,5.8,262.0,20000000.0,343890.0,103.0,0,0,1,0,0,0,0,1,0
1984,5.3,241.0,20000000.0,19739822.5,93.0,0,0,1,0,0,1,0,0,0
1984,3.8,424.0,20000000.0,21058033.0,88.0,0,0,1,0,0,1,0,0,0
1984,5.7,1400.0,20000000.0,837914.0,108.0,0,0,1,0,0,1,0,0,0
1984,5.7,184.0,20000000.0,19739822.5,90.0,0,1,0,0,0,1,0,0,0
1984,7.3,67.0,20000000.0,2729.0,89.0,0,0,0,0,0,0,0,1,0
1984,5.1,216.0,1000000.0,95000.0,96.0,0,0,1,0,0,1,0,0,0
1984,5.1,172.0,20000000.0,19739822.5,85.0,0,1,0,0,0,1,0,0,0
1984,6.2,105.0,20000000.0,127426.0,90.0,0,0,1,0,0,1,0,0,0
1985,6.6,83000.0,7500000.0,38934048.0,94.0,0,1,0,0,0,1,0,0,0
1985,7.8,252000.0,19000000.0,63980721.0,114.0,1,0,0,0,1,0,0,0,0
1985,8.5,1100000.0,19000000.0,381906762.0,116.0,1,0,0,0,1,0,0,0,0
1985,7.3,31000.0,6000000.0,17307019.0,116.0,0,0,1,1,0,0,0,0,0
1985,7.3,88000.0,15000000.0,14643997.0,94.0,1,0,0,0,0,1,0,0,0
1985,7.8,367000.0,1000000.0,51525171.0,97.0,0,0,1,0,0,1,0,0,0
1985,6.7,59000.0,17500000.0,85313124.0,117.0,0,1,0,0,0,1,0,0,0
1985,6.5,159000.0,44000000.0,300400432.0,96.0,0,0,1,1,0,0,0,0,0
1985,6.4,62000.0,24500000.0,15502112.0,94.0,1,0,0,0,1,0,0,0,0
1985,7.3,56000.0,4000000.0,14237880.0,91.0,0,0,1,0,0,1,0,0,0
1985,6.4,38000.0,10000000.0,37803872.0,110.0,0,0,1,0,0,0,0,1,0
1985,7.9,191000.0,15000000.0,9949953.0,132.0,0,0,1,0,0,0,0,1,0
1985,7.3,55000.0,6900000.0,41410568.0,115.0,0,0,1,0,0,0,0,1,0
1985,6.1,48000.0,20000000.0,33086611.0,91.0,1,0,0,0,0,1,0,0,0
1985,7.0,31000.0,8000000.0,12952019.0,108.0,1,0,0,0,0,1,0,0,0
1985,6.7,150000.0,10000000.0,57491000.0,90.0,0,0,1,1,0,0,0,0,0
1985,7.4,89000.0,12000000.0,68706993.0,112.0,0,0,1,0,0,0,1,0,0
1985,7.8,81000.0,15000000.0,98467863.0,154.0,0,1,0,0,0,0,0,1,0
1985,7.2,40000.0,26000000.0,32192570.0,133.0,0,1,0,1,0,0,0,0,0
1985,6.9,192000.0,30000000.0,300473716.0,91.0,1,0,0,0,0,0,0,1,0
1985,7.1,42000.0,20000000.0,10297601.0,97.0,1,0,0,0,0,1,0,0,0
1985,8.2,117000.0,11500000.0,4164283.0,162.0,0,0,1,1,0,0,0,0,0
1985,7.0,44000.0,20000000.0,18432000.0,121.0,0,1,0,0,1,0,0,0,0
1985,5.1,39000.0,17900000.0,6951415.0,89.0,0,1,0,1,0,0,0,0,0
1985,6.5,20000.0,25000000.0,9873044.0,109.0,1,0,0,0,1,0,0,0,0
1985,6.7,17000.0,6500000.0,19739822.5,126.0,0,0,1,0,1,0,0,0,0
1985,6.3,129000.0,10000000.0,36230219.0,107.0,0,1,0,1,0,0,0,0,0
1985,7.7,63000.0,4500000.0,10609321.0,97.0,0,0,1,0,0,1,0,0,0
1985,6.3,91000.0,30000000.0,50327960.0,131.0,1,0,0,1,0,0,0,0,0
1985,6.9,49000.0,8000000.0,59612888.0,98.0,1,0,0,0,0,1,0,0,0
1985,4.5,4800.0,19000000.0,12918858.0,115.0,0,0,1,0,0,0,0,1,0
1985,5.5,63000.0,3000000.0,29999213.0,87.0,0,0,1,0,0,0,0,0,1
1985,6.3,15000.0,20000000.0,24689703.0,87.0,1,0,0,0,0,1,0,0,0
1985,6.2,24000.0,25000000.0,11603545.0,101.0,0,0,1,1,0,0,0,0,0
1985,7.0,50000.0,6000000.0,40940662.0,91.0,1,0,0,0,1,0,0,0,0
